,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
1119,Hyundai,XcentSX AT 1.2 OPT,440299,2015,Delhi,Petrol,92506,Automatic,2,9794
1120,Maruti,SwiftLXI OPT,394299,2015,Delhi,Petrol,73375,Manual,1,8771
1121,Hyundai,,528899,2015,Delhi,Diesel,98904,,2,11765
1122,Maruti,AltoLXI,120000,2009,Delhi,Petrol,123304,Manual,2,2669
1123,Maruti,RitzLDI,195299,2012,Delhi,Diesel,101187,Manual,2,4344
1124,Maruti,Swift DzireVDI BS IV,310399,2012,Delhi,Diesel,97973,Manual,1,6905
1125,Maruti,Swift DzireVDI BS IV,354099,2014,Delhi,Diesel,98400,Manual,1,7877
1126,Maruti,Vitara BrezzaZDI PLUS DUAL TONE,710000,2017,Delhi,Diesel,79484,Manual,1,15794
1127,Toyota,Etios LivaGD,397799,2014,Delhi,Diesel,72887,Manual,1,8849
1128,Maruti,SwiftVDI,317099,2013,Delhi,Diesel,88954,Manual,1,7054
1129,Honda,CityS MT PETROL,311299,2009,Delhi,Petrol,98596,Manual,1,6925
1130,Ford,Ecosport1.5 AMBIENTE TDCI,646000,2018,Delhi,Diesel,50181,Manual,1,14370
1131,Mahindra,XUV500W10,1223000,2018,Delhi,Diesel,46666,Manual,1,27205
1132,Toyota,Corolla AltisVL AT,1575000,2018,Delhi,Petrol,39632,Automatic,1,35035
1133,Maruti,Vitara BrezzaVDI,562699,2016,Delhi,Diesel,70187,Manual,1,12517
1134,Mahindra,XUV500W10,925000,2015,Delhi,Diesel,60230,Manual,1,20576
1135,Maruti,RitzVXI,169099,2009,Delhi,Petrol,119824,Manual,1,3762
1136,Tata,Xenon XTEX 4X2,585000,2015,Delhi,Diesel,50754,Manual,1,13013
1137,Maruti,SwiftVDI ABS,391899,2016,Delhi,Diesel,80534,Manual,1,8718
1138,Hyundai,Elite i201.4 CRDI ASTA (O),735000,2019,Delhi,Diesel,51343,Manual,1,16350
1139,Hyundai,Verna1.6 S(O) CRDI,1060000,2018,Delhi,Diesel,45593,Manual,1,23579
1140,Toyota,EtiosG SP,263000,2011,Delhi,Petrol,87237,Manual,1,5850
1141,Maruti,Swift DzireVDI BS IV,288399,2012,Delhi,Diesel,105522,Manual,1,6415
1142,Maruti,SwiftVDI ABS,407199,2015,Delhi,Diesel,101616,Manual,1,9058
1143,Mahindra,ScorpioS6 PLUS,903000,2015,Delhi,Diesel,53093,Manual,1,20087
1144,Volkswagen,PoloTRENDLINE 1.2L PETROL,383000,2015,Delhi,Petrol,62865,Manual,1,8520
1145,Maruti,CiazZDI SHVS HYBIRD,598899,2016,Delhi,Diesel,78775,Manual,2,13322
1146,Maruti,Swift DzireVDI BS IV,292499,2012,Delhi,Diesel,114962,Manual,1,6506
1147,Maruti,SwiftLXI,413499,2014,Delhi,Petrol,78595,Manual,1,9198
1148,Maruti,SwiftVXI,438699,2012,Delhi,Petrol,73516,Manual,1,9759
1149,Hyundai,VernaFLUIDIC 1.6 SX CRDI OPT,489099,2012,Delhi,Diesel,88559,Manual,1,10880
1150,Maruti,S CrossALPHA 1.3,553299,2015,Delhi,Diesel,94544,Manual,1,12308
1151,Hyundai,Creta1.6 SX PLUS DIESEL,801299,2015,Delhi,Diesel,80045,Manual,2,17824
1152,Toyota,Fortuner3.0 MT 4X2,1282599,2013,Delhi,Diesel,76953,Manual,1,28531
1153,Maruti,SwiftVDI ABS,380099,2015,Delhi,Diesel,101209,Manual,1,8455
1154,Hyundai,Elite i20Magna Executive 1.2,525000,2017,Delhi,Petrol,40390,Manual,1,11678
1155,Toyota,Etios LivaGD,272399,2013,Delhi,Diesel,110645,Manual,1,6059
1156,Chevrolet,CruzeLTZ,469299,2013,Delhi,Diesel,91254,Manual,1,10439
1157,Mahindra,ScorpioS7 140 BHP 2WD,1100000,2018,Delhi,Diesel,71335,Manual,1,24469
1158,Hyundai,i20 Active1.4 SX,450000,2015,Delhi,Diesel,75881,Manual,3,10010
1159,Mahindra,ScorpioS11,1225000,2017,Delhi,Diesel,70684,Manual,1,27249
1160,Mahindra,XUV500W8 FWD,995000,2016,Delhi,Diesel,55084,Manual,1,22133
1161,Honda,Jazz1.5 VX I DTEC,599000,2018,Delhi,Diesel,61916,Manual,1,13324
1162,Maruti,SwiftVDI ABS,395799,2015,Delhi,Diesel,103359,Manual,1,8804
1163,Mahindra,XUV500W10 FWD,1103999,2017,Delhi,Diesel,93769,Manual,1,24558
1164,Toyota,Innova2.5 GX 7 STR BS IV,665499,2013,Delhi,Diesel,83669,Manual,1,14804
1165,Maruti,Wagon R 1.0VXI,258999,2012,Delhi,Petrol,92178,Manual,2,5761
1166,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1079000,2017,Delhi,Diesel,58862,Automatic,1,24002
1167,Audi,A42.0 TFSI,800000,2011,Delhi,Petrol,75598,Automatic,2,17796
1168,Ford,Ecosport1.5 TITANIUMTDCI OPT,468199,2013,Delhi,Diesel,80686,Manual,2,10415
1169,Hyundai,Elite i20SPORTZ 1.2,488500,2014,Delhi,Petrol,61025,Manual,1,10866
1170,Ford,Ecosport1.5TITANIUM TDCI,520000,2015,Delhi,Diesel,63968,Manual,1,11567
1171,Hyundai,,1014000,2018,Delhi,Petrol,35447,,1,22556
1172,Ford,Endeavour3.2l 4X4 AT Titanium,2300000,2016,Delhi,Diesel,108298,Automatic,1,51162
1173,Maruti,CiazVDI PLUS,485799,2014,Delhi,Diesel,93428,Manual,1,10806
1174,Hyundai,Verna1.6 CRDI SX + AT,1165000,2018,Delhi,Diesel,41791,Automatic,1,25915
1175,Maruti,BalenoDELTA 1.2 K12,572000,2018,Delhi,Petrol,39813,Manual,1,12724
1176,Honda,CityVX CVT PETROL,975000,2018,Delhi,Petrol,28163,Automatic,1,21688
1177,Volkswagen,AmeoHIGHLINE PLUS 1.5,579599,2017,Delhi,Diesel,69050,Manual,2,12893
1178,Audi,Q335 TDI Quattro,1678599,2015,Delhi,Diesel,67720,Automatic,3,37340
1179,Mahindra,ScorpioS10 7 STR,908000,2015,Delhi,Diesel,43944,Manual,1,20198
1180,Maruti,SwiftLXI,335000,2012,Delhi,Petrol,77438,Manual,2,7452
1181,Maruti,Vitara BrezzaVDI,614599,2016,Delhi,Diesel,78346,Manual,1,13671
1182,Honda,AmazeVX AT I DTEC,868000,2019,Delhi,Diesel,25810,Automatic,1,19308
1183,Maruti,Vitara BrezzaVDI,850000,2019,Delhi,Diesel,29204,Manual,1,18908
1184,Hyundai,VernaFLUIDIC 1.6 SX CRDI OPT,574699,2014,Delhi,Diesel,72634,Manual,2,12784
1185,Toyota,Corolla AltisGL,301000,2010,Delhi,Petrol,95237,Manual,1,6696
1186,Toyota,Fortuner3.0 AT 4X2,1275000,2013,Delhi,Diesel,129433,Automatic,2,28362
1187,Maruti,DzireVDI,617000,2018,Delhi,Diesel,57178,Manual,1,13725
1188,Hyundai,Creta1.6 SX PLUS DIESEL,838899,2016,Delhi,Diesel,78878,Manual,1,18661
1189,Maruti,Vitara BrezzaZDI PLUS DUAL TONE,760000,2017,Delhi,Diesel,43563,Manual,1,16906
1190,Mahindra,TUV300T8,680000,2018,Delhi,Diesel,61227,Manual,1,15126
1191,Maruti,Swift DzireVDI,330799,2013,Delhi,Diesel,122425,Manual,1,7358
1192,Honda,CityVX CVT PETROL,798000,2016,Delhi,Petrol,72873,Automatic,1,17751
1193,Maruti,CiazVXI PLUS,547000,2015,Delhi,Petrol,73231,Manual,1,12168
1194,Hyundai,,524000,2016,Delhi,Petrol,56416,,1,11656
1195,Renault,Duster85 PS RXL,300999,2012,Delhi,Diesel,124354,Manual,1,6696
1196,Hyundai,Elite i20ASTA 1.2,522000,2015,Delhi,Petrol,56533,Manual,1,11612
1197,Hyundai,,926799,2016,Delhi,Diesel,54090,,1,20616
1198,Hyundai,Creta1.6 VTVT SX AUTO,1275000,2018,Delhi,Petrol,48528,Automatic,1,28362
1199,Hyundai,VernaFLUIDIC 1.6 CRDI SX OPT AT,438799,2014,Delhi,Diesel,98693,Automatic,2,9761
1200,Hyundai,VernaFLUIDIC 1.4 CRDI,535000,2014,Delhi,Diesel,56811,Manual,1,11901
1201,Audi,,1427399,2014,Delhi,Diesel,66027,,1,31752
1202,Toyota,Etios LivaD 4D GD,279299,2013,Delhi,Diesel,111431,Manual,1,6213
1203,Maruti,SwiftVDI ABS,398099,2015,Delhi,Diesel,126072,Manual,1,8855
1204,Maruti,SwiftVDI ABS,397099,2015,Delhi,Diesel,89196,Manual,1,8833
1205,Maruti,SwiftVDI,296499,2013,Delhi,Diesel,98047,Manual,1,6595
1206,Honda,CityS MT PETROL,325000,2011,Delhi,Petrol,134123,Manual,2,7229
1207,Hyundai,i20SPORTZ 1.4 CRDI,255899,2012,Delhi,Diesel,122256,Manual,1,5692
1208,Maruti,A StarVXI,169699,2009,Delhi,Petrol,109676,Manual,1,3775
1209,Maruti,SwiftVDI ABS,363499,2015,Delhi,Diesel,113889,Manual,1,8086
1210,Maruti,RitzVDI,209299,2012,Delhi,Diesel,122524,Manual,1,4656
1211,Maruti,ErtigaVDI,460000,2014,Delhi,Diesel,96417,Manual,1,10232
1212,Honda,Amaze1.2 SMT I VTEC,322799,2014,Delhi,Petrol,140387,Manual,1,7180
1213,Maruti,Vitara BrezzaZDI,739000,2018,Delhi,Diesel,64375,Manual,1,16439
1214,Maruti,Swift DzireVDI BS IV,351399,2014,Delhi,Diesel,88835,Manual,1,7817
1215,Maruti,Vitara BrezzaZDI,641599,2016,Delhi,Diesel,98348,Manual,1,14272
1216,Ford,Ecosport1.5TITANIUM TDCI,715000,2016,Delhi,Diesel,74669,Manual,1,15905
1217,Renault,Duster85 PS RXL,514799,2015,Delhi,Diesel,56307,Manual,1,11451
1218,Honda,CityV MT PETROL,615000,2015,Delhi,Petrol,76444,Manual,1,13680
1219,Hyundai,Creta1.6 SX (O) CRDI,869499,2015,Delhi,Diesel,86384,Manual,1,19342
1220,Maruti,Swift DzireVXI AT,318199,2013,Delhi,Petrol,99254,Automatic,2,7078
1221,Renault,Duster85 PS RXL,417099,2013,Delhi,Diesel,106391,Manual,2,9278
1222,Maruti,SX4VXI,195000,2010,Delhi,Petrol,100322,Manual,1,4338
1223,Maruti,Swift DzireVXI 1.2 BS IV,352899,2013,Delhi,Petrol,104974,Manual,1,7850
1224,Maruti,BalenoDELTA DDIS 190,479499,2015,Delhi,Diesel,97921,Manual,1,10666
1225,Maruti,SwiftVDI ABS,392899,2015,Delhi,Diesel,122515,Manual,1,8740
1226,Maruti,SwiftVDI ABS,392199,2015,Delhi,Diesel,85551,Manual,1,8724
1227,Hyundai,Creta1.6 S,715599,2015,Delhi,Petrol,83924,Manual,2,15918
1228,Maruti,SwiftVDI,279199,2013,Delhi,Diesel,101863,Manual,3,6211
1229,Maruti,Swift DzireVDI BS IV,340299,2013,Delhi,Diesel,84311,Manual,1,7570
1230,Fiat,Punto EVODYNAMIC 1.3 MULTIJET,270000,2015,Delhi,Diesel,90089,Manual,2,6006
1231,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,384999,2014,Delhi,Petrol,128640,Manual,1,8564
1232,Audi,Q335 TDI Quattro,1625000,2015,Delhi,Diesel,80076,Automatic,1,36147
1233,Maruti,DzireVDI,573099,2017,Delhi,Diesel,109291,Manual,1,12748
1234,Maruti,Vitara BrezzaZDI,732699,2017,Delhi,Diesel,80332,Manual,1,16298
1235,Hyundai,i10MAGNA 1.1 IRDE2,350199,2015,Delhi,Petrol,73513,Manual,1,7790
1236,Maruti,Swift DzireVDI BS IV,346699,2013,Delhi,Diesel,137368,Manual,1,7712
1237,Honda,Amaze1.5 SMT I DTEC,339299,2015,Delhi,Diesel,98799,Manual,3,7548
1238,Honda,CityV MT PETROL,591000,2016,Delhi,Petrol,97243,Manual,1,13146
1239,Honda,Amaze1.5 EMT I DTEC,411699,2014,Delhi,Diesel,70463,Manual,1,9158
1240,Maruti,SwiftZDI,388199,2014,Delhi,Diesel,91630,Manual,1,8635
1241,Renault,Duster85 PS RXE,476699,2014,Delhi,Diesel,82972,Manual,1,10604
1242,Toyota,Fortuner3.0 MT 4X2,1325399,2014,Delhi,Diesel,64625,Manual,1,29483
1243,Maruti,Vitara BrezzaZDI AMT,816000,2018,Delhi,Diesel,63514,Automatic,1,18151
1244,Maruti,ErtigaVDI SHVS,677000,2017,Delhi,Diesel,67941,Manual,1,15059
1245,Maruti,DzireVDI,550000,2017,Delhi,Diesel,89250,Manual,1,12234
1246,Ford,Ecosport1.5 TREND TDCI,375499,2013,Delhi,Diesel,110087,Manual,1,8353
1247,Hyundai,VernaFLUIDIC 1.6 EX CRDI AT,525699,2013,Delhi,Diesel,98281,Automatic,1,11694
1248,Maruti,SwiftVDI ABS,373799,2014,Delhi,Diesel,101824,Manual,1,8315
1249,Toyota,,820000,2015,Delhi,Diesel,62420,,1,18240
1250,Maruti,CiazDELTA 1.5 SHVS VVT,778000,2018,Delhi,Petrol,31640,Manual,1,17306
1251,Ford,Ecosport1.5TITANIUM TDCI,543499,2015,Delhi,Diesel,99783,Manual,2,12090
1252,Mahindra,,950000,2017,Delhi,Diesel,38979,,2,21132
1253,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,531799,2017,Delhi,Petrol,60917,Manual,1,11830
1254,Maruti,SwiftLXI OPT,450000,2015,Delhi,Petrol,71325,Manual,1,10010
1255,Maruti,SwiftVDI ABS,460899,2015,Delhi,Diesel,91386,Manual,1,10252
1256,Maruti,SwiftVDI,368099,2014,Delhi,Diesel,102661,Manual,1,8188
1257,Tata,NEXONXZ+ 1.5,740000,2018,Delhi,Diesel,88605,Manual,1,16461
1258,Maruti,SwiftVDI ABS,535199,2015,Delhi,Diesel,104093,Manual,1,11905
1259,Honda,,399499,2012,Delhi,Petrol,125687,,1,8887
1260,Hyundai,VernaFLUIDIC 1.6 SX CRDI OPT,560399,2014,Delhi,Diesel,81667,Manual,1,12466
1261,Maruti,Alto K10LXI,282000,2015,Delhi,Petrol,105572,Manual,1,6273
1262,Maruti,Swift DzireLDI BS IV,333099,2014,Delhi,Diesel,107719,Manual,1,7410
1263,Maruti,SwiftVDI ABS,388599,2015,Delhi,Diesel,91159,Manual,1,8644
1264,Mahindra,ScorpioVLX BS IV,510000,2014,Delhi,Diesel,86032,Manual,3,11345
1265,Audi,A62.0 TDI PREMIUM,1892799,2014,Delhi,Diesel,39698,Automatic,2,42104
1266,Maruti,RitzLDI,227000,2014,Delhi,Diesel,73353,Manual,1,5049
1267,Maruti,RitzLXI,205000,2011,Delhi,Petrol,98176,Manual,1,4560
1268,Hyundai,Creta1.6 SX PLUS DIESEL,951000,2017,Delhi,Diesel,74310,Automatic,1,21154
1269,Hyundai,i10MAGNA 1.2 KAPPA2,221699,2012,Delhi,Petrol,170537,Manual,1,4932
1270,Maruti,Vitara BrezzaZDI,766699,2018,Delhi,Diesel,83300,Manual,2,17055
1271,Honda,CityS MT PETROL,328000,2011,Delhi,Petrol,107612,Manual,1,7296
1272,Toyota,Etios LivaGD,237299,2012,Delhi,Diesel,150244,Manual,2,5279
1273,Hyundai,Creta1.6 SX (O) CRDI,784399,2015,Delhi,Diesel,88882,Manual,1,17449
1274,Renault,DusterRXL PETROL 104,479599,2015,Delhi,Petrol,138957,Manual,1,10668
1275,Honda,Brio1.2 VX AT I VTEC,390199,2014,Delhi,Petrol,106663,Automatic,1,8680
1276,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1125000,2017,Delhi,Diesel,53655,Automatic,1,25025
1277,Maruti,ErtigaZDI,458000,2013,Delhi,Diesel,106760,Manual,1,10188
1278,Toyota,Fortuner3.0 MT 4X2,1193399,2013,Delhi,Diesel,205697,Manual,1,26547
1279,Mahindra,ScorpioS4PLUS,825000,2017,Delhi,Diesel,103296,Manual,1,18352
1280,Hyundai,VernaFLUIDIC 1.6 SX CRDI,490000,2014,Delhi,Diesel,101888,Manual,1,10900
1281,Maruti,Eeco5 STR WITH AC PLUSHTR,387399,2018,Delhi,Petrol,48775,Manual,1,8617
1282,Hyundai,Grand i10SPORTZ 1.1 CRDI,395799,2014,Delhi,Diesel,86533,Manual,2,8804
1283,Maruti,ErtigaVDI ABS,432999,2013,Delhi,Diesel,118878,Manual,3,9632
1284,Maruti,ErtigaVDI ABS,412799,2013,Delhi,Diesel,115820,Manual,1,9182
1285,Toyota,Corolla AltisD 4D G,536899,2012,Delhi,Diesel,118793,Manual,1,11943
1286,Hyundai,Grand i10MAGNA 1.1 CRDI,230000,2013,Delhi,Diesel,95775,Manual,3,5116
1287,Maruti,SwiftVDI,303399,2013,Delhi,Diesel,122310,Manual,1,6749
1288,Hyundai,Elite i20SPORTZ 1.2,535000,2015,Delhi,Petrol,66053,Manual,1,11901
1289,Mahindra,XUV500W6 4X2,920000,2017,Delhi,Diesel,98873,Manual,2,20465
1290,Maruti,SwiftVDI,321999,2013,Delhi,Diesel,115570,Manual,2,7163
1291,Maruti,RitzVDI,224199,2012,Delhi,Diesel,184227,Manual,1,4987
1292,Maruti,SwiftVDI,414699,2013,Delhi,Diesel,112178,Manual,1,9225
1293,Maruti,Swift DzireVDI BS IV,411099,2014,Delhi,Diesel,148453,Manual,1,9145
1294,Volkswagen,VentoHIGHLINE DIESEL,346499,2013,Delhi,Diesel,192715,Manual,1,7708
1295,Maruti,Vitara BrezzaVDI OPT,685699,2016,Delhi,Diesel,98517,Manual,1,15253
1296,Maruti,Swift DzireLDI BS IV,362000,2015,Delhi,Diesel,60795,Manual,1,8052
1297,Maruti,SwiftZDI,376199,2014,Delhi,Diesel,122254,Manual,2,8368
1298,Ssangyong,RextonRX7,650000,2013,Delhi,Diesel,115610,Manual,1,14459
1299,Toyota,Innova Crysta2.8 GX AT 7 STR,1425000,2017,Delhi,Diesel,120296,Automatic,2,31698
1300,Maruti,Swift DzireVDI,324000,2013,Delhi,Diesel,167005,Manual,1,7207
1301,BMW,3 Series320D LUXURYLINE,1605000,2014,Delhi,Diesel,96334,Automatic,2,35702
1302,Maruti,SwiftVDI,265399,2012,Delhi,Diesel,142099,Manual,1,5904
1303,Renault,Fluence1.5 E4,343799,2013,Delhi,Diesel,122248,Manual,1,7648
1304,Maruti,SwiftVDI,319899,2013,Delhi,Diesel,120564,Manual,1,7116
1305,Hyundai,Creta1.6 SX (O) CRDI,784099,2015,Delhi,Diesel,113657,Manual,1,17442
1306,Hyundai,Elite i20ASTA 1.2,517799,2015,Delhi,Petrol,97701,Manual,1,11518
1307,Hyundai,Grand i10SPORTZ 1.1 CRDI,325299,2014,Delhi,Diesel,112990,Manual,1,7236
1308,Tata,TiagoXT 1.05 REVOTORQ,332899,2016,Delhi,Diesel,188007,Manual,1,7405
1309,Maruti,Alto 800LXI,195000,2013,Delhi,Petrol,82016,Manual,1,4338
1310,Maruti,Swift DzireVDI BS IV,342999,2013,Delhi,Diesel,140313,Manual,1,7630
1311,Toyota,Innova2.5 GX 7 STR BS IV,565999,2013,Delhi,Diesel,157858,Manual,1,12590
1312,Toyota,Corolla AltisD 4D G,803599,2014,Delhi,Diesel,126687,Manual,1,17876
1313,Hyundai,VernaFLUIDIC 1.4 CRDI CX,505000,2014,Delhi,Diesel,132689,Manual,1,11233
1314,Toyota,Corolla AltisD 4D J,741199,2014,Delhi,Diesel,103033,Manual,1,16488
1315,Hyundai,Elite i20SPORTZ (O) 1.4,528699,2015,Delhi,Diesel,71343,Manual,1,11761
1316,Honda,Amaze1.5 SMT I DTEC,300199,2014,Delhi,Diesel,110134,Manual,1,6678
1317,Ford,Ecosport1.5TITANIUM TDCI,436499,2014,Delhi,Diesel,127192,Manual,1,9710
1318,Hyundai,Elite i20SPORTZ 1.4,435799,2014,Delhi,Diesel,123062,Manual,1,9694
1319,Ford,Ecosport1.5TITANIUM TDCI,520000,2014,Delhi,Diesel,65281,Manual,2,11567
1320,Mahindra,QuantoC2,246000,2014,Delhi,Diesel,92863,Manual,1,5472
1321,Honda,CityVX MT PETROL,572000,2014,Delhi,Petrol,85760,Manual,2,12724
1322,Maruti,SwiftVDI,278499,2012,Delhi,Diesel,115605,Manual,1,6195
1323,Hyundai,,775000,2016,Delhi,Diesel,134590,,1,17239
1324,Honda,CityS MT PETROL,501000,2014,Delhi,Petrol,75395,Manual,1,11144
1325,Maruti,SwiftLDI BS IV,228399,2012,Delhi,Diesel,123852,Manual,1,5081
1326,Maruti,Swift DzireVDI BS IV,277799,2012,Delhi,Diesel,213079,Manual,1,6179
1327,Toyota,FortunerSPORTIVO 4X2 MT,1263899,2014,Delhi,Diesel,175043,Manual,1,28115
1328,Hyundai,VernaFLUIDIC 1.6 SX CRDI,428499,2012,Delhi,Diesel,168451,Manual,1,9532
1329,Toyota,Innova2.5 GX 7 STR BS IV,545000,2013,Delhi,Diesel,111759,Manual,2,12123
1330,Toyota,Innova2.5 GX 7 STR BS IV,571199,2014,Delhi,Diesel,214389,Manual,1,12706
1331,Toyota,Innova2.5 VX 7 STR BS IV,780599,2015,Delhi,Diesel,111562,Manual,1,17364
1332,Toyota,Etios LivaGD,317899,2012,Delhi,Diesel,111382,Manual,1,7071
1333,Hyundai,Creta1.4 E PLUS CRDI,708299,2017,Delhi,Diesel,127276,Manual,1,15756
1334,Ford,Ecosport1.5 TREND+ TDCI,693299,2017,Delhi,Diesel,112874,Manual,1,15422
1335,Toyota,Corolla AltisVL AT,980099,2016,Delhi,Petrol,135670,Automatic,1,21802
1336,Mahindra,ScorpioSLE BS IV,505000,2014,Delhi,Diesel,83074,Manual,1,11233
1337,Toyota,Innova2.5 GX 8 STR BS IV,695399,2014,Delhi,Diesel,100135,Manual,1,15469
1338,Mercedes,Benz C ClassC 220 CDI CLASSIC,845500,2013,Delhi,Diesel,79139,Manual,2,18808
1339,Maruti,SwiftLXI,318599,2014,Delhi,Petrol + CNG,104448,Manual,1,7087
1340,Maruti,S CrossALPHA 1.6,560399,2016,Delhi,Diesel,117222,Manual,1,12466
1341,Toyota,Innova2.5 GX 7 STR BS IV,542899,2013,Delhi,Diesel,112846,Manual,3,12076
1342,Mahindra,XUV500W10,834599,2015,Delhi,Diesel,114350,Manual,2,18565
1343,Maruti,RitzVDI,210799,2012,Delhi,Diesel,123546,Manual,1,4689
1344,Toyota,Innova2.5 GX 7 STR BS IV,601999,2013,Delhi,Diesel,195338,Manual,1,13391
1345,Maruti,RitzVDI,221000,2013,Delhi,Diesel,137124,Manual,2,4916
1346,Maruti,CiazZETA 1.3 DDIS SHVS,725000,2017,Delhi,Diesel,64502,Manual,1,16127
1347,Honda,Amaze1.2 EMT I VTEC,265099,2014,Delhi,Petrol,167691,Manual,1,5897
1348,Toyota,Fortuner3.0 MT 4X2,1072499,2013,Delhi,Diesel,135448,Manual,2,23857
1349,Renault,Duster85 PS RXE,502000,2016,Delhi,Diesel,85806,Manual,1,11167
1350,Volkswagen,PoloCOMFORTLINE 1.2L DIESEL,221599,2013,Delhi,Diesel,198683,Manual,1,4929
1351,Jaguar,XFPETROL 2.0,1734199,2015,Delhi,Petrol,93433,Automatic,2,38576
1352,Hyundai,VernaFLUIDIC 1.6 SX CRDI OPT,549499,2014,Delhi,Diesel,102427,Manual,1,12223
1353,Toyota,Corolla AltisG AT,850000,2014,Delhi,Petrol,86213,Automatic,1,18908
1354,Toyota,Innova2.5 VX 8 STR BS IV,996799,2014,Delhi,Diesel,82096,Manual,1,22173
1355,Mahindra,XUV500W8 FWD,520000,2013,Delhi,Diesel,89674,Manual,2,11567
1356,Toyota,Innova2.5 VX 7 STR BS IV,634599,2013,Delhi,Diesel,173749,Manual,1,14116
1357,Toyota,Fortuner3.0 AT 4X2,1623099,2015,Delhi,Diesel,89661,Automatic,1,36105
1358,Maruti,Vitara BrezzaLDI OPT,613299,2016,Delhi,Diesel,141184,Manual,1,13642
1359,Mahindra,XUV500W6 4X2,738799,2017,Delhi,Diesel,193599,Manual,1,16434
1360,Maruti,ErtigaZDI,537699,2014,Delhi,Diesel,94734,Manual,2,11961
1361,Maruti,Vitara BrezzaVDI,623599,2018,Delhi,Diesel,112230,Manual,1,13872
1362,Maruti,,867000,2018,Delhi,Diesel,53458,,1,19286
1363,Toyota,Fortuner3.0 AT 4X2,1620799,2015,Delhi,Diesel,115431,Automatic,1,36054
1364,Maruti,SwiftZDI,301799,2013,Delhi,Diesel,141309,Manual,1,6713
1365,Ford,Ecosport1.5 AMBIENTE TDCI,383000,2015,Delhi,Diesel,127283,Manual,1,8520
1366,Hyundai,VernaFLUIDIC 1.4 CRDI CX,563999,2014,Delhi,Diesel,74650,Manual,1,12546
1367,Hyundai,i20SPORTZ 1.2 O,316299,2012,Delhi,Petrol,106458,Manual,1,7036
1368,Mahindra,XUV500W10,851000,2015,Delhi,Diesel,142183,Manual,1,18930
1369,Maruti,SwiftVDI,290999,2012,Delhi,Diesel,127383,Manual,1,6473
1370,Maruti,Vitara BrezzaZDI PLUS,661799,2016,Delhi,Diesel,151358,Manual,1,14721
1371,Maruti,Vitara BrezzaVDI,736899,2019,Delhi,Diesel,75243,Manual,1,16392
1372,Maruti,ErtigaVDI ABS,476399,2013,Delhi,Diesel,114113,Manual,1,10597
1373,Ford,Ecosport1.5TITANIUM TDCI,524299,2014,Delhi,Diesel,97945,Manual,1,11663
1374,Toyota,Fortuner3.0 AT 4X2,1199000,2013,Delhi,Diesel,111008,Automatic,2,26671
1375,Maruti,SwiftVDI ABS,407799,2015,Delhi,Diesel,164520,Manual,1,9071
1376,Mercedes,Benz C ClassC 220 CDI AVANTGARDE,1228000,2014,Delhi,Diesel,101322,Manual,2,27316
1377,Maruti,SwiftVDI,434699,2014,Delhi,Diesel,111841,Manual,1,9670
1378,Renault,DusterRXS AMT 110 PS,850000,2018,Delhi,Diesel,32181,Automatic,1,18908
1379,Toyota,Innova2.5 VX 8 STR BS IV,591299,2012,Delhi,Diesel,169590,Manual,1,13153
1380,Hyundai,Elite i20ASTA 1.4 CRDI,538999,2015,Delhi,Diesel,141168,Manual,3,11990
1381,Maruti,RitzVXI BS IV,230599,2012,Delhi,Petrol,157890,Manual,1,5130
1382,Maruti,S CrossALPHA 1.3,637899,2016,Delhi,Diesel,131887,Manual,1,14190
1383,Toyota,Fortuner3.0 AT 4X2,1299799,2013,Delhi,Diesel,132278,Automatic,2,28913
1384,Toyota,Corolla Altis1.8 G,1550000,2019,Delhi,Petrol,34596,Manual,1,34479
1385,Toyota,Fortuner3.0 MT 4X4,1114299,2012,Delhi,Diesel,194439,Manual,1,24787
1386,Toyota,Etios LivaTRD SPORTIVO DIESEL,343899,2012,Delhi,Diesel,189592,Manual,1,7650
1387,Maruti,Swift DzireVDI BS IV,320299,2013,Delhi,Diesel,129364,Manual,1,7125
1388,Toyota,Innova2.5 VX 7 STR BS IV,741599,2014,Delhi,Diesel,154486,Manual,2,16496
1389,Toyota,Fortuner3.0 AT 4X2,1261599,2014,Delhi,Diesel,123799,Automatic,2,28064
1390,Maruti,SwiftVDI,335399,2012,Delhi,Diesel,164944,Manual,1,7461
1391,Ford,Ecosport1.5 AMBIENTE TDCI,409499,2013,Delhi,Diesel,113857,Manual,1,9109
1392,Volkswagen,PoloHIGHLINE1.2L PETROL,358499,2012,Delhi,Petrol,125967,Manual,1,7975
1393,Honda,CitySV CVT PETROL,558000,2014,Delhi,Petrol,84923,Automatic,1,12412
1394,Toyota,Fortuner3.0 AT 4X2,1301699,2013,Delhi,Diesel,154297,Automatic,1,28956
1395,Honda,Amaze1.5 VXMT I DTEC,367199,2013,Delhi,Diesel,136993,Manual,1,8168
1396,KIA,SELTOSHTX G1.5 MT  ANNIVERSARY EDITION,1400000,2020,Delhi,Petrol,9920,Manual,1,31142
